549@s.s@Esports@s.s@702191@s.s@Kills Markets - Map 3 Race to 15 Kill@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@703893@s.s@Dragons - Live Map 5 Total Dragons Slain Over Under@s.s@0@s.s@["Over 4.5","Under 4.5"]
549@s.s@Esports@s.s@703894@s.s@Map 5 - Total Kills - Live Map 5 Total Kills Over Under@s.s@0@s.s@["Over 25.5","Under 25.5"]
549@s.s@Esports@s.s@704872@s.s@Dragon Markets - Map 3 - Team to Slay Next Dragon: 2@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@704878@s.s@Dragon Markets - Map 3 - Team to Slay Next Dragon: 3@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@704879@s.s@Dragon Markets - Map 4 - Team to Slay Next Dragon: 2@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@704881@s.s@Dragon Markets - Map 4 - Team to Slay Next Dragon: 3@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@704882@s.s@Dragon Markets - Map 5 - Team to Slay Next Dragon: 2@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@703896@s.s@Map 4 - Total Kills - Live Map 4 Total Kills Over Under@s.s@0@s.s@["Over 25.5","Under 25.5"]
549@s.s@Esports@s.s@704885@s.s@Dragon Markets - Map 5 - Team to Slay Next Dragon: 3@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@703949@s.s@Baron Markets - Map 4 - Team to Slay Next Baron: 1@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@703897@s.s@Map 3 - Total Kills - Live Map 3 Total Kills Over Under@s.s@0@s.s@["Over 25.5","Under 25.5"]
549@s.s@Esports@s.s@703899@s.s@Dragons - Live Map 4 Total Dragons Slain Over Under@s.s@0@s.s@["Over 4.5","Under 4.5"]
549@s.s@Esports@s.s@703950@s.s@Baron Markets - Map 5 - Team to Slay Next Baron: 1@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@703940@s.s@Baron Markets - Map 3 - Both Teams to Slay a Baron@s.s@0@s.s@["Yes","No"]
549@s.s@Esports@s.s@703903@s.s@Dragons - Live Map 3 Total Dragons Slain Over Under@s.s@0@s.s@["Over 4.5","Under 4.5"]
549@s.s@Esports@s.s@703904@s.s@Map 3 - Live Map 3 Total Towers Destroyed Over Under@s.s@0@s.s@["Over 12.5","Under 12.5"]
549@s.s@Esports@s.s@703951@s.s@Baron Markets - Map 3 - Total Barons Slain@s.s@0@s.s@["0","1","2","3","4+"]
549@s.s@Esports@s.s@703905@s.s@Barons - Live Map 3 Total Barons Slain Over Under@s.s@0@s.s@["Over 1.5","Under 1.5"]
549@s.s@Esports@s.s@703952@s.s@Baron Markets - Map 2 - Total Barons Slain@s.s@0@s.s@["0","1","2","3","4+"]
549@s.s@Esports@s.s@703907@s.s@Map 3 - Live Map 3 Game Time Over Under@s.s@0@s.s@["Over 45","Under 45"]
549@s.s@Esports@s.s@703908@s.s@Barons - Live Map 5 Total Barons Slain Over Under@s.s@0@s.s@["Over 1.5","Under 1.5"]
549@s.s@Esports@s.s@704866@s.s@Dragon Markets - Map 2 - Team to Slay Next Dragon: 2@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@703910@s.s@Barons - Live Map 4 Total Barons Slain Over Under@s.s@0@s.s@["Over 1.5","Under 1.5"]
549@s.s@Esports@s.s@703911@s.s@Inhibitors - Live Map 5 Total Inhibitors Destroyed Over Under@s.s@0@s.s@["Over 2.5","Under 2.5"]
549@s.s@Esports@s.s@703912@s.s@Inhibitors - Live Map 3 Total Inhibitors Destroyed Over Under@s.s@0@s.s@["Over 2.5","Under 2.5"]
549@s.s@Esports@s.s@711152@s.s@Kills Markets - Live Map Total Kills Odd/Even@s.s@0@s.s@["Odd","Even"]
549@s.s@Esports@s.s@703913@s.s@Inhibitors - Live Map 4 Total Inhibitors Destroyed Over Under@s.s@0@s.s@["Over 2.5","Under 2.5"]
549@s.s@Esports@s.s@704908@s.s@Roshan Markets - Map 1 - Team to Slay Next Roshan: 2@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@704907@s.s@Tower Markets - Map 1 - Team to Destroy Next Tower: 2@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@704906@s.s@Special Markets - Map 1 Next Barrack: Barrack 2@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@704972@s.s@Round Markets - Map 5 - Team to Win Next Round: 2@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@981150@s.s@More Markets - Game 1 Handicap +8.5@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@703916@s.s@Rounds - Live Map 5 Race To Rounds@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@703917@s.s@Rounds - Live Map 1 Race To Rounds@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@703918@s.s@Rounds - Live Map 4 Race To Rounds@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@703919@s.s@Rounds - Live Map 3 Race To Rounds@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@703920@s.s@Rounds - Live Map 2 Race To Rounds@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@703927@s.s@Round Markets - Map 5 - Round 1 Winner@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@703928@s.s@Round Markets - Map 4 - Round 1 Winner@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@703930@s.s@Round Markets - Map 5 - Round 16 Winner@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@703931@s.s@Round Markets - Map 4 - Round 16 Winner@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@703935@s.s@Round Markets - Map 1 - Team to Win Next Round: 1@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@703936@s.s@Round Markets - Map 2 - Team to Win Next Round: 1@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@703937@s.s@Round Markets - Map 3 - Team to Win Next Round: 1@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@703923@s.s@Rounds - Live Map 5 Total Number Of Rounds@s.s@0@s.s@["Over 26.5","Under 26.5"]
549@s.s@Esports@s.s@703934@s.s@Round Markets - Map 5 - Round Handica@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@703938@s.s@Round Markets - Map 4 - Team to Win Next Round: 1@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@703943@s.s@Baron Markets - Map 5 - Both Teams to Slay a Baron@s.s@0@s.s@["Yes","No"]
549@s.s@Esports@s.s@866395@s.s@Team to score - Game #game# Team To Score Goal #goal#@s.s@0@s.s@["1","2","Neither"]
549@s.s@Esports@s.s@974128@s.s@More Markets - Live Game Match Result@s.s@0@s.s@["1","X","2"]
549@s.s@Esports@s.s@708978@s.s@Barracks - @s.s@0@s.s@["","","","","",""]
549@s.s@Esports@s.s@995849@s.s@More Markets - Game 1 Handicap +25.5@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@830796@s.s@Team to score - Game 1 Team To Score Goal 8@s.s@0@s.s@["1","2","Neither"]
549@s.s@Esports@s.s@831199@s.s@Game Totals - Live Game Match Result@s.s@0@s.s@["1","X","2"]
549@s.s@Esports@s.s@1011641@s.s@More Markets - Game 2 Handicap -16.5@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@980027@s.s@More Markets - Game 1 Handicap -10.5@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@1011577@s.s@More Markets - Game 2 Handicap -20.5@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@1011621@s.s@More Markets - Game 2 Handicap -4.5@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@705072@s.s@Kills Markets - @s.s@0@s.s@["",""]
549@s.s@Esports@s.s@992757@s.s@More Markets - Game 1 Handicap +22.5@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@785188@s.s@Baron Markets - Map 3 - Team to Slay Next Baron: 2@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@703977@s.s@Inhibitor Markets - Map 4 - Team to Destroy Next Inhibitor: 1@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@703972@s.s@Inhibitor Markets - Map 5 - Both Teams to Destroy an Inhibitor@s.s@0@s.s@["Yes","No"]
549@s.s@Esports@s.s@703970@s.s@Inhibitor Markets - Map 4 - Both Teams to Destroy an Inhibitor@s.s@0@s.s@["Yes","No"]
549@s.s@Esports@s.s@703969@s.s@Dragon Markets - Map 2 - Total Dragons Slain@s.s@0@s.s@["0-2","3","4","5","6","7+"]
549@s.s@Esports@s.s@703968@s.s@Dragon Markets - Map 5 - Total Dragons Slain@s.s@0@s.s@["0-2","3","4","5","6","7+"]
549@s.s@Esports@s.s@703967@s.s@Dragon Markets - Map 4 - Total Dragons Slain@s.s@0@s.s@["0-2","3","4","5","6","7+"]
549@s.s@Esports@s.s@1025073@s.s@Team to score - Game 2 Team To Score Goal 1@s.s@0@s.s@["1","2","Neither"]
549@s.s@Esports@s.s@703966@s.s@Dragon Markets - Map 1 - Total Dragons Slain@s.s@0@s.s@["0-2","3","4","5","6","7+"]
549@s.s@Esports@s.s@703965@s.s@Dragon Markets - Map 5 - Team to Slay Next Dragon: 1@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@702199@s.s@Round Markets - Map 1 - Round 16 Winner@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@875376@s.s@More Markets - Match Game 2 Total Goals@s.s@0@s.s@["Over 1.5","Under 1.5"]
549@s.s@Esports@s.s@1011658@s.s@More Markets - Game 2 Handicap -11.5@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@702187@s.s@Kills Markets - Map 2 Race to 20 Kill@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@1000457@s.s@More Markets - Game 2 Handicap -9.5@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@1011633@s.s@More Markets - Game 2 Handicap -12.5@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@1000489@s.s@More Markets - Game 2 Handicap +7.5@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@1011635@s.s@More Markets - Game 2 Handicap -14.5@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@1011588@s.s@More Markets - Game 2 Handicap -5.5@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@703964@s.s@Dragon Markets - Map 4 - Team to Slay Next Dragon: 1@s.s@0@s.s@["1","2"]
