143@s.s@Football@s.s@9574484@s.s@Total Goals by Celta Vigo - 50:00-59:59@s.s@0@s.s@["Over 0.5","Under 0.5"]
143@s.s@Football@s.s@25150460@s.s@Total Goals by Miramar Rangers@s.s@0@s.s@["Over 3.5","Under 3.5"]
143@s.s@Football@s.s@31774@s.s@Goal Scorer@s.s@0@s.s@["Annan, Anthony","Annan, Anthony","Annan, Anthony","Engstr\u00f6m, Jesper","Engstr\u00f6m, Jesper","Engstr\u00f6m, Jesper","Furuholm, Timo","Furuholm, Timo","Furuholm, Timo","Haukioja, Martti","Haukioja, Martti","Haukioja, Martti","Hoskonen, Arttu","Hoskonen, Arttu","Hoskonen, Arttu","H\u00e4m\u00e4l\u00e4inen, Juuso","H\u00e4m\u00e4l\u00e4inen, Juuso","H\u00e4m\u00e4l\u00e4inen, Juuso","Kagayama, Taiki","Kagayama, Taiki","Kagayama, Taiki","Ketting, Rick","Ketting, Rick","Ketting, Rick","Klooster, Rodney","Klooster, Rodney","Klooster, Rodney","Kouassivi-Benissan, Kevin","Kouassivi-Benissan, Kevin","Kouassivi-Benissan, Kevin","Liliu, Ellenton","Liliu, Ellenton","Liliu, Ellenton","Mastokangas, Elias","Mastokangas, Elias","Mastokangas, Elias","Mu\u00f1iz, \u00c1lvaro","Mu\u00f1iz, \u00c1lvaro","Mu\u00f1iz, \u00c1lvaro","Nurmi, Noah","Nurmi, Noah","Nurmi, Noah","Ojala, Matias","Ojala, Matias","Ojala, Matias","Paananen, Aleksi","Paananen, Aleksi","Paananen, Aleksi","Ruane, Connor","Ruane, Connor","Ruane, Connor","Degerman, Rasmus","Degerman, Rasmus","Degerman, Rasmus","Gyasi, Raymond","Gyasi, Raymond","Gyasi, Raymond","Hyv\u00e4rinen, Juho","Hyv\u00e4rinen, Juho","Hyv\u00e4rinen, Juho","J\u00e4ntti, Tommi","J\u00e4ntti, Tommi","J\u00e4ntti, Tommi","Kaukua, Tuomas","Kaukua, Tuomas","Kaukua, Tuomas","Kokko, Aleksandr","Kokko, Aleksandr","Kokko, Aleksandr","Kuat\u00e9, Wato","Kuat\u00e9, Wato","Kuat\u00e9, Wato","Majander, Simo","Majander, Simo","Majander, Simo","Muinonen, Eetu","Muinonen, Eetu","Muinonen, Eetu","Olabisi, Samuel","Olabisi, Samuel","Olabisi, Samuel","Pyyny, Veka","Pyyny, Veka","Pyyny, Veka","Rahimi, Youness","Rahimi, Youness","Rahimi, Youness","Sihvonen, Atte","Sihvonen, Atte","Sihvonen, Atte","Tsiskaridze, Zourab","Tsiskaridze, Zourab","Tsiskaridze, Zourab","Malolo, Obed","Malolo, Obed","Malolo, Obed","Banza, Enoch","Banza, Enoch","Banza, Enoch"]
143@s.s@Football@s.s@20328750@s.s@Total Goals by Boavista-RJ@s.s@0@s.s@["Over 0.5","Under 0.5"]
143@s.s@Football@s.s@21287923@s.s@Total Goals by Flamengo-RJ - 2nd Half@s.s@0@s.s@["Over 1.5","Under 1.5"]
143@s.s@Football@s.s@20328749@s.s@Total Goals by AA Portuguesa-RJ@s.s@0@s.s@["Over 0.5","Under 0.5"]
143@s.s@Football@s.s@1524499@s.s@Atlético Madrid to be awarded a penalty@s.s@0@s.s@["Yes","No"]
143@s.s@Football@s.s@1524498@s.s@Atlético Madrid to score from a penalty@s.s@0@s.s@["Yes","No"]
143@s.s@Football@s.s@2363065@s.s@Mallorca given a Red Card@s.s@0@s.s@["Yes","No"]
143@s.s@Football@s.s@9819797@s.s@Rayo Vallecano given a Red Card@s.s@0@s.s@["Yes","No"]
143@s.s@Football@s.s@1525556@s.s@Mjøndalen To Score - 2nd Half@s.s@0@s.s@["Yes","No"]
143@s.s@Football@s.s@2363063@s.s@Total Cards - Mallorca@s.s@0@s.s@["Over 2.5","Under 2.5"]
143@s.s@Football@s.s@1524482@s.s@Atlético Madrid to Score in both halves@s.s@0@s.s@["Yes","No"]
143@s.s@Football@s.s@1524331@s.s@Mallorca to win both halves@s.s@0@s.s@["Yes"]
143@s.s@Football@s.s@1524325@s.s@Mallorca to win to nil@s.s@0@s.s@["Yes","No"]
143@s.s@Football@s.s@1524329@s.s@Total Goals by Mallorca Odd/Even@s.s@0@s.s@["Odd","Even"]
143@s.s@Football@s.s@1932053@s.s@Tsarsko Selo 2015 to score first and win the match@s.s@0@s.s@["No","Yes"]
143@s.s@Football@s.s@46947110@s.s@Total Goals by FC Ryukyu@s.s@0@s.s@["Over 1.5","Under 1.5"]
143@s.s@Football@s.s@9930206@s.s@Total Goals by FC Barcelona - 50:00-59:59@s.s@0@s.s@["Over 0.5","Under 0.5"]
143@s.s@Football@s.s@9930207@s.s@Total Goals by Mallorca - 50:00-59:59@s.s@0@s.s@["Over 0.5","Under 0.5"]
143@s.s@Football@s.s@1524487@s.s@Atlético Madrid to score first and win the match@s.s@0@s.s@["Yes","No"]
143@s.s@Football@s.s@1527490@s.s@Total Cards - Ponferradina@s.s@0@s.s@["Over 2.5","Under 2.5"]
143@s.s@Football@s.s@1527491@s.s@Ponferradina given a Red Card@s.s@0@s.s@["Yes","No"]
143@s.s@Football@s.s@1524341@s.s@Mallorca to win at least one half@s.s@0@s.s@["Yes","No"]
143@s.s@Football@s.s@11282695@s.s@Spartak Moscow to win at least one half@s.s@0@s.s@["Yes","No"]
143@s.s@Football@s.s@27335031@s.s@Total Goals by Reading - 2nd Half@s.s@0@s.s@["Over 1.5","Under 1.5"]
143@s.s@Football@s.s@27335038@s.s@Total Goals by Blackburn Rovers - 2nd Half@s.s@0@s.s@["Over 0.5","Under 0.5"]
143@s.s@Football@s.s@27335037@s.s@Total Goals by Bristol City - 2nd Half@s.s@0@s.s@["Over 0.5","Under 0.5"]
143@s.s@Football@s.s@27335025@s.s@Total Goals by Barnsley - 2nd Half@s.s@0@s.s@["Over 1.5","Under 1.5"]
143@s.s@Football@s.s@14255905@s.s@Burnley to win and both teams to score@s.s@0@s.s@["Yes","No"]
143@s.s@Football@s.s@46905340@s.s@Giravanz Kitakyushu to win both halves@s.s@0@s.s@["Yes","No"]
143@s.s@Football@s.s@9533538@s.s@Total Goals by Cherno More Varna - 2nd Half@s.s@0@s.s@["Over 1.5","Under 1.5"]
143@s.s@Football@s.s@27456461@s.s@Total Goals by Bursaspor - 2nd Half@s.s@0@s.s@["Over 1.5","Under 1.5"]
143@s.s@Football@s.s@27545118@s.s@Total Goals by West Bromwich - 30:00-59:59@s.s@0@s.s@["Over 0.5","Under 0.5"]
143@s.s@Football@s.s@27545119@s.s@Total Goals by Birmingham - 30:00-59:59@s.s@0@s.s@["Over 0.5","Under 0.5"]
143@s.s@Football@s.s@1524492@s.s@Atlético Madrid to win to nil@s.s@0@s.s@["Yes","No"]
143@s.s@Football@s.s@1525281@s.s@Astra Giurgiu to win and both teams to score@s.s@0@s.s@["Yes","No"]
143@s.s@Football@s.s@1525273@s.s@Astra Giurgiu to Score in both halves@s.s@0@s.s@["Yes","No"]
143@s.s@Football@s.s@1525278@s.s@Astra Giurgiu to win at least one half@s.s@0@s.s@["Yes","No"]
143@s.s@Football@s.s@1525053@s.s@CFR Cluj to Score in both halves@s.s@0@s.s@["Yes","No"]
143@s.s@Football@s.s@1525284@s.s@Astra Giurgiu To Score - 1st Half@s.s@0@s.s@["Yes","No"]
143@s.s@Football@s.s@1524344@s.s@Mallorca To Score - 2nd Half@s.s@0@s.s@["Yes","No"]
143@s.s@Football@s.s@1524337@s.s@Mallorca To Score - 1st Half@s.s@0@s.s@["No","Yes"]
143@s.s@Football@s.s@1524485@s.s@Atlético Madrid to win after being a goal behind@s.s@0@s.s@["Yes","No"]
143@s.s@Football@s.s@1524340@s.s@Mallorca to score first and win the match@s.s@0@s.s@["No","Yes"]
143@s.s@Football@s.s@27545220@s.s@Total Goals by FK Lida - 1st Half@s.s@0@s.s@["Over 0.5","Under 0.5"]
143@s.s@Football@s.s@1524493@s.s@Atlético Madrid to win at least one half@s.s@0@s.s@["Yes","No"]
143@s.s@Football@s.s@1524490@s.s@Atlético Madrid To Score - 1st Half@s.s@0@s.s@["Yes","No"]
143@s.s@Football@s.s@1524343@s.s@Mallorca to Score in both halves@s.s@0@s.s@["Yes","No"]
143@s.s@Football@s.s@1524477@s.s@Total Goals by Atlético Madrid Odd/Even@s.s@0@s.s@["Odd","Even"]
143@s.s@Football@s.s@1524335@s.s@Mallorca to win and both teams to score@s.s@0@s.s@["Yes"]
143@s.s@Football@s.s@1525050@s.s@CFR Cluj to win and both teams to score@s.s@0@s.s@["Yes","No"]
143@s.s@Football@s.s@1525272@s.s@Total Goals by Astra Giurgiu@s.s@0@s.s@["Over 0.5","Under 0.5"]
143@s.s@Football@s.s@1524480@s.s@Atlético Madrid to win and both teams to score@s.s@0@s.s@["Yes","No"]
143@s.s@Football@s.s@9894758@s.s@Total Goals by FC Barcelona - 30:00-59:59@s.s@0@s.s@["Over 0.5","Under 0.5"]
143@s.s@Football@s.s@1692033@s.s@FC Jazz to win and both teams to score@s.s@0@s.s@["Yes","No"]
143@s.s@Football@s.s@3008765@s.s@Total Goals by Real Betis - 20:00-29:59@s.s@0@s.s@["Over 0.5","Under 0.5"]
143@s.s@Football@s.s@3008763@s.s@Total Goals by Sevilla - 20:00-29:59@s.s@0@s.s@["Over 0.5","Under 0.5"]
143@s.s@Football@s.s@98718060@s.s@Total Goals by Para Hills Reserves - 1st Half@s.s@0@s.s@["Over 2.5","Under 2.5"]
143@s.s@Football@s.s@1525043@s.s@CFR Cluj to win to nil@s.s@0@s.s@["Yes","No"]
143@s.s@Football@s.s@39021@s.s@Next Occurrence Awarded 23:00-23:59@s.s@0@s.s@["Goal","Penalty","Goal Kick","Free Kick","Throw In","Corner","No Occurrence"]
143@s.s@Football@s.s@23191402@s.s@Total Goals by Adanaspor A.Ş. - 1st Half@s.s@0@s.s@["Over 0.5","Under 0.5"]
143@s.s@Football@s.s@23191404@s.s@Total Goals by Adanaspor A.Ş. - 2nd Half@s.s@0@s.s@["Over 0.5","Under 0.5"]
143@s.s@Football@s.s@60113570@s.s@Total Goals by Tvååkers IF - 2nd Half@s.s@0@s.s@["Over 0.5","Under 0.5"]
143@s.s@Football@s.s@27456464@s.s@Total Goals by Bursaspor - 1st Half@s.s@0@s.s@["Over 1.5","Under 1.5"]
143@s.s@Football@s.s@8064809@s.s@Valur Reykjavík to win to nil@s.s@0@s.s@["Yes","No"]
143@s.s@Football@s.s@1521521@s.s@Total Goals by FC Arda Kardzhali Odd/Even@s.s@0@s.s@["Odd","Even"]
143@s.s@Football@s.s@1521515@s.s@FC Arda Kardzhali to win to nil@s.s@0@s.s@["Yes","No"]
143@s.s@Football@s.s@97270868@s.s@Total Goals by Millwall - 30:00-39:59@s.s@0@s.s@["Over 0.5","Under 0.5"]
143@s.s@Football@s.s@27334984@s.s@Total Goals by Charlton Athletic - 1st Half@s.s@0@s.s@["Over 0.5","Under 0.5"]
143@s.s@Football@s.s@1521511@s.s@FC Arda Kardzhali to win both halves@s.s@0@s.s@["Yes","No"]
143@s.s@Football@s.s@7526858@s.s@Total Goals by Leiknir Reykjavík - 1st Half@s.s@0@s.s@["Over 0.5","Under 0.5"]
143@s.s@Football@s.s@31288@s.s@Corner 40:00-44:59 - 1st Half@s.s@0@s.s@["Yes","No"]
143@s.s@Football@s.s@9401232@s.s@Total Goals by Fram Reykjavík - 1st Half@s.s@0@s.s@["Over 0.5","Under 0.5"]
143@s.s@Football@s.s@13416506@s.s@Total Goals by Trapani Odd/Even@s.s@0@s.s@["Odd","Even"]
143@s.s@Football@s.s@1932055@s.s@Botev Vratsa to win at least one half@s.s@0@s.s@["Yes","No"]
143@s.s@Football@s.s@1932047@s.s@Botev Vratsa to Score in both halves@s.s@0@s.s@["Yes","No"]
143@s.s@Football@s.s@1521520@s.s@FC Arda Kardzhali to Score in both halves@s.s@0@s.s@["Yes","No"]
143@s.s@Football@s.s@1521510@s.s@FC Arda Kardzhali to win and both teams to score@s.s@0@s.s@["Yes","No"]
143@s.s@Football@s.s@9356436@s.s@Total Goals by SC Freiburg - 1st Half@s.s@0@s.s@["Over 0.5","Under 0.5"]
143@s.s@Football@s.s@9356449@s.s@Total Goals by Borussia Dortmund - 0:00-9:59@s.s@0@s.s@["Over 0.5","Under 0.5"]
143@s.s@Football@s.s@1574659@s.s@Total Goals by FK Hodonín@s.s@0@s.s@["Over 1.5","Under 1.5"]
143@s.s@Football@s.s@1554479@s.s@Total Goals by Napredak Kruševac@s.s@0@s.s@["Over 1.5","Under 1.5"]
143@s.s@Football@s.s@9356443@s.s@Total Goals by Borussia Dortmund - 0:00-29:59@s.s@0@s.s@["Over 0.5","Under 0.5"]
143@s.s@Football@s.s@11282877@s.s@CSKA Moscow to win at least one half@s.s@0@s.s@["Yes","No"]
